REPORTING_YEAR,CHEM_NAME,REL_EST_AMT,CARCINOGEN,CLEAN_AIR,LIST_3350,PFAS_IND,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,ZIP_CODE,REGION,TOTAL_RELEASE
2016,Xylene (mixed isomers),278,N,Y,Y,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,278
2021,Methanol,0,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2019,Methanol,0,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2016,Manganese compounds,750,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2018,Lead,16,Y,Y,Y,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,16
2017,Cobalt,3,Y,Y,N,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,3
2021,Manganese,1,N,Y,N,0,50 N LINDEN ST,DUQUESNE,ALLEGHENY,PA,15110,3,1
2016,Toluene,1417,N,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1417
2018,Nickel  And Nickel Compounds,3,Y,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,3
2015,Lead,0.197,Y,Y,Y,0,700 SECO RD,MONROEVILLE,ALLEGHENY,PA,15146,3,0.197
2016,Cyclohexane,31,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,31
2015,n-Butyl alcohol,250,N,N,N,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,
2018,Cobalt,0,Y,Y,N,0,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,PA,15135,3,
2021,Ethylene,7967,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,7967
2016,Cobalt compounds,51,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,51
2015,Ammonia,3285,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,3285
2015,Certain glycol ethers,250,N,Y,N,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,
2018,Hydrogen fluoride,206.5,N,Y,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,206.5
2020,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),16,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,16
2020,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),26,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,26
2020,Toluene,821,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,821
2021,Toluene,360,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,360
2017,Benzo[g h i]perylene,0,N,Y,N,0,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,0
2019,Xylene (mixed isomers),20.4,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,20.4
2018,Zinc compounds,106.5,N,N,N,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,106.5
2020,Zinc compounds,108.3,N,N,N,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,108.3
2021,Phthalic anhydride,246,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,246
2018,Chromium compounds (except for chromite ore mined in the Transvaal Region),21,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,21
2017,Molybdenum trioxide,0,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,0
2017,Manganese,2,N,Y,N,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,2
2016,Diisocyanates,0,N,Y,N,0,128 FIRST ST,PITTSBURGH,ALLEGHENY,PA,15238,3,0
2019,Thiabendazole,0,N,N,N,0,3499 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2016,Benzo[g h i]perylene,0.7,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0.7
2017,Chromium compounds (except for chromite ore mined in the Transvaal Region),42,N,Y,Y,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,42
2019,1 2 4-Trimethylbenzene,12,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,12
2015,Nitrobenzene,0,Y,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2018,Maleic anhydride,71,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,71
2020,Polycyclic aromatic compounds,31.46,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,31.46
2020,Cresol (mixed isomers),2023,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,2023
2017,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0
2015,Methyl methacrylate,649,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,649
2018,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),8.588,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,8.588
2016,Vanadium compounds,0,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2015,Phenanthrene,9,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,9
2018,Dioxin and dioxin-like compounds,0,Y,Y,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,
2016,Chromium compounds (except for chromite ore mined in the Transvaal Region),40,N,Y,Y,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,40
2019,Maleic anhydride,66,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,66
2015,Manganese,0,N,Y,N,0,ONE MCCANDLESS AVE,PITTSBURGH,ALLEGHENY,PA,15201,3,
2016,Dioxin and dioxin-like compounds,0,Y,Y,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,
2019,Maleic anhydride,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2016,Nickel compounds,277,Y,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,277
2015,Formaldehyde,0,Y,Y,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2019,Vanadium compounds,41,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,41
2018,Phenol,5,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,5
2021,Nitric acid,1,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,1
2021,Zinc compounds,0,N,N,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2017,n-Butyl alcohol,0,N,N,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2020,Phenol,32961,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,32961
2021,2 6-Dinitrotoluene,0,Y,N,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2019,Xylene (mixed isomers),222,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,222
2020,1 2 4-Trimethylbenzene,49,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,49
2015,Dibenzofuran,3,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,3
2015,Cumene,182,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,182
2019,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),0.05,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0.05
2019,Methyl isobutyl ketone,0,Y,Y,Y,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2018,Dicyclopentadiene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2015,Nickel compounds,0,Y,Y,Y,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,
2018,Xylene (mixed isomers),26,N,Y,Y,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,26
2017,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,
2016,Phenol,1,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1
2016,Silver compounds,5.21,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,5.21
2017,Nickel,0,Y,Y,Y,0,726 BELL ST,CARNEGIE,ALLEGHENY,PA,15106,3,
2016,Acrylic acid,0.9,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0.9
2016,Certain glycol ethers,511.2,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,511.2
2016,Manganese,410,N,Y,N,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,410
2017,Nitric acid,9,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,9
2020,Cumene,237,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,237
2017,Copper compounds,22,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,22
2015,n-Hexane,647,N,Y,N,0,2620 NEVILLE ROAD,PITTSBURGH,ALLEGHENY,PA,15225,3,647
2020,Nickel,82,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,82
2018,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,
2021,Toluene,0,N,Y,N,0,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,PA,15146,3,
2018,Methyl methacrylate,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2018,Methyl methacrylate,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2018,Biphenyl,280,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,280
2018,Methanol,111.76,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,111.76
2020,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),441,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,441
2018,Naphthalene,1.47,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,1.47
2018,Lead compounds,0,N,Y,Y,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2019,Copper,6055,N,N,N,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,6055
2018,Toluene,5,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,5
2015,Copper compounds,0,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2015,Lead,0.85,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,0.85
2016,Certain glycol ethers,0,N,Y,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2020,Chromium,0,N,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2017,Ammonia,0,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,
2016,Copper,36504,N,N,N,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,36504
2018,Phenanthrene,2,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,2
2021,Mercury,0,N,Y,Y,0,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,PA,15146,3,
2021,Copper compounds,0,N,N,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2016,Manganese,0.4,N,Y,N,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0.4
2016,Xylene (mixed isomers),709,N,Y,Y,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,709
2015,Lead compounds,0.0001,N,Y,Y,0,600 MAYER STREET,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0.0001
2017,Methanol,111.76,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,111.76
2018,Lead compounds,0,N,Y,Y,0,300 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,0
2015,Nickel,0,Y,Y,Y,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2015,Antimony,4,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,4
2018,Manganese  And Manganese Compounds,1015,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,1015
2015,Toluene,537,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,537
2015,Toluene,3213,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,3213
2015,Chromium,3.47,N,Y,Y,0,50 N LINDEN ST,DUQUESNE,ALLEGHENY,PA,15110,3,3.47
2021,Xylene (mixed isomers),488,N,Y,Y,0,11 TALBOT AVE,RANKIN,ALLEGHENY,PA,15104,3,488
2020,Silver compounds,0,N,N,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,
2020,Benzene,147,Y,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,147
2015,Polycyclic aromatic compounds,10,Y,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,10
2019,Tetrachloroethylene,3055,Y,Y,Y,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,3055
2016,Certain glycol ethers,2046,N,Y,N,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,2046
2015,Vanadium compounds,10,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,10
2018,Phenanthrene,2895,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,2895
2020,Ammonia,9418,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,9418
2020,Mercury  And Mercury Compounds,0.6,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,0.6
2018,1 2 4-Trimethylbenzene,250,N,N,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2020,Copper,25,N,N,N,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,25
2018,Methanol,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2019,Ammonia,31310,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,31310
2019,Ammonia,6946,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,6946
2015,Copper,33,N,N,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,33
2016,Phthalic anhydride,1710,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1710
2015,Lead,0,Y,Y,Y,0,700 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2020,Styrene,14,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,14
2016,Certain glycol ethers,115,N,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,115
2021,Lead compounds,0,N,Y,Y,0,300 MIFFLIN RD,PITTSBURGH,ALLEGHENY,PA,15207,3,0
2018,Nickel compounds,0,Y,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0
2020,Ethylbenzene,3.8,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,3.8
2019,Ethylene,1239,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,1239
2020,Manganese,0,N,Y,N,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2020,Manganese,0.2,N,Y,N,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0.2
2015,Hydrogen cyanide,2400,N,N,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,2400
2015,Methanol,7536,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,7536
2021,Styrene,5964,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,5964
2016,Styrene,33820.4,Y,Y,N,0,1575 LEBANON SCHOOL RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,33820.4
2015,Cadmium compounds,28,Y,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,28
2015,Phenol,0,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2017,Chromium compounds (except for chromite ore mined in the Transvaal Region),802,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,802
2016,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),30,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,30
2019,Copper  And Copper Compounds,92,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,92
2015,Styrene,5387,Y,Y,N,0,345 OAK RD,GIBSONIA,ALLEGHENY,PA,15044,3,5387
2021,Xylene (mixed isomers),340,N,Y,Y,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,340
2020,Propylene,1504,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1504
2021,Polycyclic aromatic compounds,0.38,Y,Y,N,0,2 PRESTLEY ROAD,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0.38
2021,Toluene,12420,N,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,12420
2019,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),24,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,24
2017,Copper compounds,42,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,42
2015,Cobalt,0,Y,Y,N,0,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,PA,15135,3,
2019,Xylene (mixed isomers),145,N,Y,Y,0,11 TALBOT AVE,RANKIN,ALLEGHENY,PA,15104,3,145
2015,Nickel compounds,0,Y,Y,Y,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2015,Nickel compounds,234,Y,Y,Y,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,234
2021,Vanadium compounds,0.2119,N,N,N,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0.2119
2021,Methanol,7,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,7
2017,Diisocyanates,0,N,Y,N,0,128 FIRST ST,PITTSBURGH,ALLEGHENY,PA,15238,3,
2015,Ethyl acrylate,14.43,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,14.43
2018,1 2 4-Trimethylbenzene,725,N,N,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,725
2015,Polycyclic aromatic compounds,523.94,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,523.94
2019,Naphthalene,6708,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,6708
2019,Lead  And Lead Compounds,208.64,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,208.64
2015,Xylene (mixed isomers),0,N,Y,Y,0,STATE RT 837 PO BOX 567,WEST ELIZABETH,ALLEGHENY,PA,15088,3,
2019,Zinc compounds,421,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,421
2021,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),29725,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,29725
2019,Benzene,385,Y,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,385
2016,Mercury compounds,0.42,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.42
2015,Lithium carbonate,0,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0
2021,Methyl methacrylate,2294,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,2294
2015,Lead compounds,31,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,31
2015,Lead compounds,120,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,120
2021,Lead,0,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0
2017,Styrene,6092,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,6092
2016,Ethylbenzene,18,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,18
2017,Nickel,11,Y,Y,Y,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,11
2016,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),0,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2018,Benzene,18616,Y,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,18616
2019,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,
2016,Manganese compounds,0,N,Y,N,0,13TH & BRADDOCK AVE C/O USS,BRADDOCK,ALLEGHENY,PA,15104,3,
2015,Ethylbenzene,14,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,14
2015,Hydrogen sulfide,44,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,44
2021,Ethylene,0,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2021,Ethylene,1508,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,1508
2021,Copper,0,N,N,N,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0
2018,Ethylene glycol,1,N,Y,N,0,148 NICHOL AVE - MRIE BLDG 162/163/164,MC KEES ROCKS,ALLEGHENY,PA,15136,3,1
2015,Chromium,0,N,Y,Y,0,ONE MCCANDLESS AVE,PITTSBURGH,ALLEGHENY,PA,15201,3,
2016,Zinc compounds,0,N,N,N,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,
2020,Lead compounds,0,N,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2019,Ethylene glycol,10,N,Y,N,0,650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,3,10
2019,Acetonitrile,51,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,51
2019,Naphthalene,12,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,12
2015,Manganese compounds,185.8,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,185.8
2015,Manganese compounds,0,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2017,Anthracene,320,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,320
2018,Methyl isobutyl ketone,250,Y,Y,Y,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2018,Methyl isobutyl ketone,0,Y,Y,Y,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2015,Cobalt,27,Y,Y,N,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,27
2016,Nickel,32,Y,Y,Y,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,32
2021,Dicyclopentadiene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2020,Toluene,279,N,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,279
2020,Toluene,3,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,3
2019,Toluene,377,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,377
2020,Xylene (mixed isomers),366,N,Y,Y,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,366
2015,Maleic anhydride,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Silver compounds,5.2,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,5.2
2020,Ethylene,0,N,N,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2016,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),1424,N,Y,N,0,26 RICH HILL RD,CHESWICK,ALLEGHENY,PA,15024,3,1424
